epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
2,,689,,0.1319756805896759,,,,,
2,,699,,0.1353069394826889,,,,,
2,,709,,0.13229845464229584,,,,,
2,,719,,0.13499419391155243,,,,,
2,,729,,0.1409803330898285,,,,,
2,,739,,0.14355242252349854,,,,,
2,,749,,0.13402561843395233,,,,,
2,,759,,0.13464190065860748,,,,,
2,,769,,0.14316566288471222,,,,,
2,,779,,0.13253532350063324,,,,,
2,,789,,0.14364278316497803,,,,,
2,,799,,0.13564607501029968,,,,,
2,,809,,0.1369742453098297,,,,,
2,,819,,0.13494211435317993,,,,,
2,,829,,0.13852551579475403,,,,,
2,,839,,0.12917962670326233,,,,,
2,,849,,0.1354324072599411,,,,,
2,,859,,0.13408814370632172,,,,,
2,,869,,0.1247553601861,,,,,
2,,879,,0.13777822256088257,,,,,
2,,889,,0.1410204917192459,,,,,
2,,899,,0.13767500221729279,,,,,
2,,909,,0.136980801820755,,,,,
2,,919,,0.13512952625751495,,,,,
2,,929,,0.14258845150470734,,,,,
2,,939,,0.13861261308193207,,,,,
2,,949,,0.13519302010536194,,,,,
2,,959,,0.13059096038341522,,,,,
2,,969,,0.1372225433588028,,,,,
2,,974,,,0.18753086030483246,0.6887633800506592,0.2533304691314697,0.3997189700603485,0.10795126110315323
2,,974,0.137612983584404,,,,,,
,0.001,975,,,,,,,
3,,979,,0.14212891459465027,,,,,
3,,989,,0.12917567789554596,,,,,
3,,999,,0.14550937712192535,,,,,
3,,1009,,0.1439230889081955,,,,,
3,,1019,,0.14002837240695953,,,,,
3,,1029,,0.1281130462884903,,,,,
3,,1039,,0.1432589441537857,,,,,
3,,1049,,0.13813026249408722,,,,,
3,,1059,,0.13695316016674042,,,,,
3,,1069,,0.13255082070827484,,,,,
3,,1079,,0.1308010220527649,,,,,
3,,1089,,0.13919807970523834,,,,,
3,,1099,,0.1354730725288391,,,,,
3,,1109,,0.14254675805568695,,,,,
3,,1119,,0.12908953428268433,,,,,
3,,1129,,0.14002232253551483,,,,,
3,,1139,,0.13521651923656464,,,,,
3,,1149,,0.1276639848947525,,,,,
3,,1159,,0.13615866005420685,,,,,
3,,1169,,0.13203729689121246,,,,,
3,,1179,,0.1360197812318802,,,,,
3,,1189,,0.13689152896404266,,,,,
3,,1199,,0.13434027135372162,,,,,
3,,1209,,0.13939405977725983,,,,,
3,,1219,,0.13214083015918732,,,,,
3,,1229,,0.14223632216453552,,,,,
3,,1239,,0.1356631964445114,,,,,
3,,1249,,0.13759475946426392,,,,,
3,,1259,,0.13636626303195953,,,,,
3,,1269,,0.13463248312473297,,,,,
3,,1279,,0.13384316861629486,,,,,
3,,1289,,0.13567408919334412,,,,,
3,,1299,,0.138721764087677,,,,,
3,,1299,,,0.17731523513793945,0.8094198107719421,0.26384806632995605,0.46301043033599854,0.11134099960327148
3,,1299,0.1368045210838318,,,,,,
,0.001,1300,,,,,,,
4,,1309,,0.13537950813770294,,,,,
4,,1319,,0.1348711997270584,,,,,
4,,1329,,0.13858070969581604,,,,,
4,,1339,,0.1340368241071701,,,,,
4,,1349,,0.1382778137922287,,,,,
4,,1359,,0.1335587203502655,,,,,
4,,1369,,0.13526058197021484,,,,,
4,,1379,,0.12693743407726288,,,,,
4,,1389,,0.13836851716041565,,,,,
4,,1399,,0.13218006491661072,,,,,
4,,1409,,0.13776041567325592,,,,,
4,,1419,,0.13347972929477692,,,,,
4,,1429,,0.1323942393064499,,,,,
4,,1439,,0.13417339324951172,,,,,
4,,1449,,0.13711343705654144,,,,,
4,,1459,,0.13366691768169403,,,,,
4,,1469,,0.13864544034004211,,,,,
4,,1479,,0.13521821796894073,,,,,
4,,1489,,0.1295434683561325,,,,,
4,,1499,,0.12819626927375793,,,,,
4,,1509,,0.13541321456432343,,,,,
4,,1519,,0.13453036546707153,,,,,
4,,1529,,0.133657306432724,,,,,
4,,1539,,0.1406557559967041,,,,,
4,,1549,,0.13413310050964355,,,,,
4,,1559,,0.13991041481494904,,,,,
4,,1569,,0.14023996889591217,,,,,
4,,1579,,0.1333158165216446,,,,,
4,,1589,,0.1307212859392166,,,,,
4,,1599,,0.14213527739048004,,,,,
4,,1609,,0.13780896365642548,,,,,
4,,1619,,0.1341109722852707,,,,,
4,,1624,,,0.17668962478637695,0.8079550266265869,0.2686692476272583,0.4563828408718109,0.11281309276819229
4,,1624,0.13609859347343445,,,,,,
